X,Comment,label
1904,سرنرم کننده شل بودریخته بود,2
1905,دستکش نیتریل سفارش دادم ولی دستکش وینیل ارسال شده,1
1906,واقعا مسئول بسته بندیتون خودش هم بخواد خرید کنه ترجیح میده سس و کنسرو لوبیارو تویه مشمایه کیک بزاره که همه کیکا له تحویل مشتری داده بشه؟؟واقعا بسته بندیشون افتضاح بود!!!وهمه کیکا له تحویل داده شده,1
1907,سلام وخسته نباشید بازهم طبق معمول کالاهایی که سفارش داده بودم ناقص ارسال شده و بهم خبرنداده بودن که خریدم ناقص ارسال میشه,2
1908,"باسلام 
شکایت از ارسال یک گونی برنج تولید۱۳۹۹.۱۱ و انقضای۱۴۰۱.۱۱.
لطفا جهت تضییع حقوق مصرف کننده رسیدگی و اقدام عاجل صورت پذیرد.
باتشکر",1
1909,در مورد ژل شستشوی صورت ویتامینه سوپکس ۳۵۰ میلی لیتری در داخل سایت ( برنامهٔ اسنپ ) نوشته شده بود برای پوست چرب ولی حالا که تحویل گرفتم روی برچسب کالای ارسالی نوشته شده بود : مخصوص پوست‌های معمولی این رو لطفاً اصلاح کنید,1
1910,"سلام.میگو رگ زده نبود.
این اتفاق قبلا هم تکرار شده بود.",2
1911,جوجه کبابی سینه مرغ سفارش دادیم برامون ران مرغ با استخوان فراوان تحویل دادن و مواد جوجه کباب افتضاح بی کیفیت و مرغ شدیدا بوی بد میداد اصلا قابل استفاده نبودش واقعا درست نیست سفارش تغییر میدن و کیفیت پایین تحویل میدن ???,1
1912,"باسلام 
متاسفانه ۲ بسته قند پر از خاکه و خیلی ریز بودند و کیفیت مناسبی نداشتند.",1
1913,"سلام کالا ثبت شده بعد از سبد حذف گردید دفعه اول هم نیست. 
این مطلب در گزینه های انتخابی بالا هم نیست",1
1914,۶ تا از این اقلام ارسال نشده,1
1915,شامپو اصلا دست ما نرسیده,1
1916,۵تا از اقلام ارسال نشده و علارغم ثبت گزارش و شکایت هیچکی تماس نگرفته!!!!,1
1917,کیفیت پرتقال خیلی بد بود اگر تخفیف روی یک کالا میدهید دلیل نمیشود که کالای بد وتقریبا غیر قابل استفاده ارائه وتحویل دهید واقعا از خرید این کالا ناراحت شدم خواهشا اگر قرار است برای جنسی تخفیف بزنید چگونگی کیفیت آن هم بیان کنید تا حق انتخاب بهتری داشته باشیم,1
1918,سلام من شیرسفارش دادم اپلیکیشن. اگه موجود نداره باید بزنه ناموجود. نه اینکه موقع تحویل ناموجود باشه. در مورد نارنج هم درهم و بیشترش پرتقال بود ودر کل گذشته از، سفارش اپلیکیشن اسنپ مارکت. تنوع کالا و محصولاتش مثل شکلات تلخ شونیز کمه. و قیمتش بالاست، لطفا. بغیراز کد تخفیف. کد هدیه هم ارسال کنید,1
1919,واقعا متاسفم برای هایپر استار که ته پپرونی رو انداخته بودن روی ژامبون ها ، ورق های ژامبون همه با ضخامت زیاد و برش زشت ، جوری که من مجبور شدم با دست دوباره برش بزنم .,2
1920,متاسفانه به دلیل حمل و بسته بندی نامناسب مقداری از مایع لباسشویی بیرون ریخته شده بود که علاوه بر کاهش حجم محصول باعث کثیفی ظرف محصول هم شده است,2
1921,متاسفانه پودر کافی میت باز شده بود و ریخته بود رو وسایل و یه مقداریش دور ریز شد,2
1922,آب معدنی با آب آشامیدنی تفاوت دارد . من آب معدنی سفارش دادم ولی آب آشامیدنی فرستادید. برای بیمار استفاده میکنم . اگر آب آشامیدنی نیاز داشتم آب آشامیدنی سفارش میدادم,1
1923,"سلام ،ایشون اولا ک در وقت مقرر ک ۱۲تا۳ بود ،نیومدن ونزدیک یازده اومدن 
بعدم ک توجیه نبودن ک بار رو باید بیارن بالا وبدست من برسونن ،دم در ایستاده بودن و میگفتن طبقه چندین ؟در حالی ک اخرین واحد رو زنگ نوشته ک ۱۱ ،اخرین واحده ،ومیگفتین من باید این همه راهو بیام بالا؟ در حالی ک خریدای قبلیم ،پیک بدون اعتراض وغر زدن ،اورد بالا وتوجیه بود ،من اگه بخوام بیام پایین ک دیگه سفارش نمیدم ،میخام بیارن بالا ،لطفا توجیه کنید پیکاتون رو ،ممنون",1
1924,"کل کلم بروکلی شته زده بود و دور ریختم.
کرفس ها درجه یک نبود .",2
1925,قارچ اصلا تازه نبود و کیفیت بسیار پایین داشت اغلب سیاه و پژمرده شده بودند,2
1926,با خرید بسته ۹ تایی تخم مرغ تلاونگ ۸ تا کامل شکسته و کاملا در نایلکس ریخته و بقیه خریدها را هم کثیف کرده بود و یک دانه ترک خورده بود,2
1927,واقعا خرید کردن در روز تعطیل، بدترین تجربه بود ، کیفیت کالاها پایین و تاریخ تولید شیر مربوط به دو روز پیش بود - البته در قسمت پیگیری شکایت درخواست خودم را ثبت کردم که امیدوارم رسیدگی بشه,1
1928,بنده سیرابی گوساله سفارش دادم ولی گوسفندی ارسال شده، با پستیبانی تماس گرفتن ولی متاسفانه پاسخی نگرفتم,1
1929,کیفیت پسته بسیار پایین است,1
1930,"سلام.پرتقالهای خونی فویلی درجه۱: کپک زده گندیده و غیرقابل استفاده
اون یکی خونی ها هم نرم و بی کیفیت
لطفا رسیدگی شود
عکسش رو در گزارش مشکل فرستادم
رسیدگی فرمایید",1
1931,"سلام. از هایپر استار بعید بود در این حد کیفیت پایین!!! فلفل دلمه ای ها بشدت مونده بود داخلش کرم خورده بیرونش سیاه یکیش که اصلا گندیده بود!!
فلفل سبزای تند هم که انقدر مونده بودن که همه قرمز رنگ و پلاسیده شده بودن !!
جالبه که گرون تر از همیشه هم بود قیمتش",1
1932,"من همیشه خرید دارم ولی اینبار واقعا افتضاح بود نون باگت کپک خورده بود سینه مرغ بدون استخون خواسته بودم با استخوان ارسال شده بود رون مرغم پوست روش بود فقط روییا بدون پوست بود گوجه ام له و خراب بود 
واقعا این سری افتضاح تو یه کلمه",1
1933,سر این دو محصول آسیب دیده بود و داخل پلاستیک ریخته بود,2
1934,۳ عدد تخم مرغ کامل شکسته شده لود,2
1935,تخفیف روی کالا برای من اعمال نشد,1
1936,کاهو تازه نبود,1
1937,باسلام.رفتار پیک بسیار نادرست و بی ادبانه بود ولیبه خاطر اینکه سن بالایی داشت اعتراضی بهش نکردم،فقط خواستم بگم که مشتری هاتون ریزش نکنه. باتشکر از مدیریت دیوار,1
1938,بعضی وقتا قیمت تخفیف خورده ها اعمال نمیشه,1
1939,پارگی کیسه ای که ماکارونی ها داخلش بود بدلیل حمل نامناسب توسط پیک و گذاشتن کیسه ها بر روی پیاده رو قبل تحویل در زمان 45 ثانیه ای تا برسم درب منزل، بیرون ریختن مایع داخل جوجه کباب، در ضمن جوجه کباب پر مایع و مواد غیر گوشت اصلی بود و وزن کیکهای 60 گرمی 50 گرم میباشد.,1
1940,متاسفانه ماست های ارسالی تولید بیش از ده روز پیش بودند و عملا نصف تاریخ انقضای آنها گذشته بود.,1
